Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ks/call  Ks/call  name    
                0.00    0.00       5/17331       __mod_micro_interface_MOD_init_micro [262]
                0.00    0.00       5/17331       __mod_moloch_MOD_init_moloch [263]
                0.00    0.00       8/17331       __mod_output_MOD_output [109]
                0.00    0.00      10/17331       __mod_tendency_MOD_allocate_mod_tend [197]
                0.00    0.00      20/17331       __mod_mppparam_MOD_real8_3d_sub_collect [231]
                0.01    0.00   17280/17331       __mod_moloch_MOD_moloch [3]
[222]    0.0    0.01    0.00   17331         __mod_memutil_MOD_assignp3d4_d [222]
-----------------------------------------------
                0.00    0.00       2/5312        __mod_date_MOD_split_rcm_time_and_date_complete [259]
                0.00    0.00      24/5312        __mod_date_MOD_tochar [255]
                0.00    0.00      33/5312        __mod_date_MOD_toint10 [254]
                0.00    0.00     149/5312        __mod_date_MOD_yearpoint [250]
                0.00    0.00     196/5312        __mod_date_MOD_curr_date [248]
                0.00    0.00     290/5312        __mod_date_MOD_split_rcm_date [246]
                0.00    0.00    1594/5312        __mod_date_MOD_yeardayfrac [234]
                0.01    0.00    3024/5312        __mod_date_MOD_lfdomonth [230]
[223]    0.0    0.01    0.00    5312         __mod_date_MOD_days_from_reference_to_date [223]
                0.00    0.00  648064/648918      __mod_date_MOD_yeardays [312]
-----------------------------------------------
                0.00    0.01       1/1           __mod_output_MOD_output [109]
[224]    0.0    0.00    0.01       1         __mod_ncout_MOD_newoutfiles [224]
                0.00    0.01       3/3           __mod_ncstream_MOD_outstream_enable [227]
                0.00    0.00      15/559         __mod_ncstream_MOD_outstream_writevar [166]
                0.00    0.00      15/371         __mod_mppparam_MOD_real8_2d_collect [196]
                0.00    0.00       9/24          __mod_date_MOD_tochar [255]
                0.00    0.00       3/33          __mod_date_MOD_tochar10 [253]
                0.00    0.00     288/1060        __mod_ncstream_MOD_add_attribute [339]
                0.00    0.00     288/288         __mod_ncstream_MOD_outstream_addatt [346]
                0.00    0.00      95/127         __mod_ncstream_MOD_outstream_addvar [365]
                0.00    0.00       3/4884        __mod_date_MOD_initfromtypedt [321]
                0.00    0.00       3/3           __mod_ncstream_MOD_outstream_setup [458]
-----------------------------------------------
                0.00    0.01       3/3           __mod_ncout_MOD_init_output_streams [142]
[225]    0.0    0.00    0.01       3         __mod_ncout_MOD_setup_common_vars [225]
                0.00    0.01      18/67          __mod_ncout_MOD_setup_var_2d [171]
-----------------------------------------------
                0.00    0.01       1/1           __mod_params_MOD_param <cycle 1> [94]
[226]    0.0    0.00    0.01       1         __mod_diffusion_MOD_allocate_mod_diffusion [226]
                0.01    0.00       3/252         __mod_memutil_MOD_getmem3d_d [102]
                0.00    0.00       1/269         __mod_memutil_MOD_getmem2d_d [137]
-----------------------------------------------
                0.00    0.01       3/3           __mod_ncout_MOD_newoutfiles [224]
[227]    0.0    0.00    0.01       3         __mod_ncstream_MOD_outstream_enable [227]
                0.01    0.00     123/206         __mod_zita_MOD_md_ak [208]
                0.00    0.00      22/559         __mod_ncstream_MOD_outstream_writevar [166]
                0.00    0.00     123/123         __mod_zita_MOD_zitasigma [368]
                0.00    0.00     123/3124077     __mod_zita_MOD_gzita [311]
                0.00    0.00     123/206         __mod_zita_MOD_md_bk [352]
                0.00    0.00      51/1060        __mod_ncstream_MOD_add_attribute [339]
                0.00    0.00      17/127         __mod_ncstream_MOD_outstream_addvar [365]
-----------------------------------------------
                0.00    0.01       1/1           __mod_params_MOD_param <cycle 1> [94]
[228]    0.0    0.00    0.01       1         __mod_bdycod_MOD_allocate_mod_bdycon [228]
                0.01    0.00       2/252         __mod_memutil_MOD_getmem3d_d [102]
                0.00    0.00       4/269         __mod_memutil_MOD_getmem2d_d [137]
-----------------------------------------------
                0.00    0.01      14/14          __mod_output_MOD_output [109]
[229]    0.0    0.00    0.01      14         __mod_mppparam_MOD_real8_2d_sub_collect [229]
                0.01    0.00      14/24          __mod_mppparam_MOD_real8_2d_do_sub_collect [211]
                0.00    0.00      14/648         __mod_mppparam_MOD_glosplitw [340]
-----------------------------------------------
                0.00    0.00     144/3024        __mod_clm_regcm_MOD_runclm45 [17]
                0.00    0.01    2880/3024        __mod_output_MOD_output [109]
[230]    0.0    0.00    0.01    3024         __mod_date_MOD_lfdomonth [230]
                0.01    0.00    3024/5312        __mod_date_MOD_days_from_reference_to_date [223]
-----------------------------------------------
                0.00    0.00       1/1           __mod_output_MOD_output [109]
[231]    0.0    0.00    0.00       1         __mod_mppparam_MOD_real8_3d_sub_collect [231]
                0.00    0.00      10/24          __mod_mppparam_MOD_real8_2d_do_sub_collect [211]
                0.00    0.00      20/17331       __mod_memutil_MOD_assignp3d4_d [222]
                0.00    0.00       1/648         __mod_mppparam_MOD_glosplitw [340]
-----------------------------------------------
                0.00    0.00       2/2           __mod_params_MOD_param <cycle 1> [94]
[232]    0.0    0.00    0.00       2         __mod_atm_interface_MOD_allocate_v2dbound [232]
                0.00    0.00       6/269         __mod_memutil_MOD_getmem2d_d [137]
-----------------------------------------------
                0.00    0.00   59937/59937       __mod_clm_initgridcells_MOD_initgridcells [175]
[233]    0.0    0.00    0.00   59937         __mod_clm_initgridcells_MOD_set_landunit_wet_ice_lake [233]
                0.00    0.00   59937/179811      __mod_clm_subgrid_MOD_subgrid_get_gcellinfo [205]
-----------------------------------------------
                0.00    0.00       1/1594        __mod_bdycod_MOD_init_bdy [179]
                0.00    0.00       7/1594        __mod_bdycod_MOD_bdyin [133]
                0.00    0.00     145/1594        __mod_clm_regcm_MOD_runclm45 [17]
                0.00    0.00    1441/1594        __mod_sun_MOD_zenitm [114]
[234]    0.0    0.00    0.00    1594         __mod_date_MOD_yeardayfrac [234]
                0.00    0.00    1594/5312        __mod_date_MOD_days_from_reference_to_date [223]
-----------------------------------------------
                0.00    0.00       1/1           __mod_lm_interface_MOD_init_surface_model [178]
[235]    0.0    0.00    0.00       1         __mod_ocn_internal_MOD_allocate_mod_ocn_internal [235]
                0.00    0.00      42/288         __mod_memutil_MOD_getmem1d_d [184]
                0.00    0.00       3/28          __mod_memutil_MOD_getmem1d_i [381]
-----------------------------------------------
                0.00    0.00      14/14          __mod_ncout_MOD_write_record_output_stream [140]
[236]    0.0    0.00    0.00      14         __mod_ncstream_MOD_outstream_addrec_date [236]
                0.00    0.00      14/14          __mod_ncstream_MOD_outstream_addrec_value [237]
                0.00    0.00      14/17          __mod_date_MOD_hourdiff [398]
-----------------------------------------------
                0.00    0.00      14/14          __mod_ncstream_MOD_outstream_addrec_date [236]
[237]    0.0    0.00    0.00      14         __mod_ncstream_MOD_outstream_addrec_value [237]
                0.00    0.00      23/559         __mod_ncstream_MOD_outstream_writevar [166]
-----------------------------------------------
                0.00    0.00      18/37          __mod_ncio_MOD_read_icbc [162]
                0.00    0.00      19/37          __mod_ncio_MOD_read_domain_info [242]
[238]    0.0    0.00    0.00      37         __mod_mppparam_MOD_real8_2d_distribute [238]
                0.00    0.00      37/1513        __mod_mppparam_MOD_real8_2d_do_distribute [161]
                0.00    0.00      37/648         __mod_mppparam_MOD_glosplitw [340]
-----------------------------------------------
                0.00    0.00       1/1           __mod_params_MOD_param <cycle 1> [94]
[239]    0.0    0.00    0.00       1         __mod_runparams_MOD_allocate_mod_runparams [239]
                0.00    0.00       9/288         __mod_memutil_MOD_getmem1d_d [184]
                0.00    0.00       1/269         __mod_memutil_MOD_getmem2d_d [137]
-----------------------------------------------
                0.00    0.00       1/2           __mod_clm_restfile_MOD_restfile_open [244]
                0.00    0.00       1/2           __mod_clm_histfile_MOD_htape_create [243]
[240]    0.0    0.00    0.00       2         __mod_clm_nchelper_MOD_clm_createfile [240]
                0.00    0.00       2/269         __mod_memutil_MOD_getmem2d_d [137]
                0.00    0.00       4/2651        __mod_clm_nchelper_MOD_clm_checkncerr [331]
                0.00    0.00       2/20          __mod_memutil_MOD_getmem2d_i [393]
                0.00    0.00       2/4           __mod_memutil_MOD_getmem2d_r [443]
-----------------------------------------------
                0.00    0.00       1/1           __mod_clm_initialize_MOD_initialize1 [117]
[241]    0.0    0.00    0.00       1         __mod_clm_decompinit_MOD_decompinit_glcp [241]
                0.00    0.00   19979/179811      __mod_clm_subgrid_MOD_subgrid_get_gcellinfo [205]
                0.00    0.00       3/11          __mod_mppparam_MOD_sumall_int4 [413]
                0.00    0.00       3/3           __mod_mppparam_MOD_allgather_i [454]
-----------------------------------------------
                0.00    0.00       1/1           __mod_params_MOD_param <cycle 1> [94]
[242]    0.0    0.00    0.00       1         __mod_ncio_MOD_read_domain_info [242]
                0.00    0.00      19/37          __mod_mppparam_MOD_real8_2d_distribute [238]
                0.00    0.00      19/19          __mod_nchelper_MOD_read_var2d_static_double [395]
                0.00    0.00       2/2           __mod_nchelper_MOD_get_attribute_char [484]
                0.00    0.00       2/53          __mod_mppparam_MOD_bcast_logical [377]
                0.00    0.00       1/2           __mod_nchelper_MOD_openfile_withname [485]
                0.00    0.00       1/2           __mod_domain_MOD_check_domain [471]
                0.00    0.00       1/94          __mod_mppparam_MOD_bcast_real8 [371]
                0.00    0.00       1/1           __mod_nchelper_MOD_read_var1d_static_double [560]
                0.00    0.00       1/3           __mod_mppparam_MOD_bcast_arr_real8 [455]
                0.00    0.00       1/1           __mod_nchelper_MOD_closefile [559]
-----------------------------------------------
                0.00    0.00       1/1           __mod_clm_histfile_MOD_hist_restart_ncd [195]
[243]    0.0    0.00    0.00       1         __mod_clm_histfile_MOD_htape_create [243]
                0.00    0.00       1/2           __mod_clm_nchelper_MOD_clm_createfile [240]
                0.00    0.00      14/24          __mod_clm_nchelper_MOD_clm_addatt_text [386]
                0.00    0.00      12/34          __mod_clm_nchelper_MOD_clm_adddim [380]
                0.00    0.00       1/438         __mod_clm_decomp_MOD_get_proc_global [344]
                0.00    0.00       1/2           __mod_clm_time_manager_MOD_getdatetime [469]
